13:13:06,angry,2,25.0,90.88235294117646,10.76923076923077,1,3,149.55189915925467,160.51882249839653
13:13:07,angry,2,25.0,92.3529411764706,10.76923076923077,1,3,149.55189915925467,160.51882249839653
13:13:07,angry,2,25.0,91.76470588235294,10.76923076923077,1,3,149.55189915925467,160.51882249839653
13:13:08,angry,2,25.0,92.05882352941177,10.76923076923077,1,3,149.55189915925467,160.51882249839653
13:13:08,angry,2,25.0,91.76470588235294,10.76923076923077,1,3,149.55189915925467,160.51882249839653
13:13:08,angry,2,25.0,92.5,10.76923076923077,1,3,149.55189915925467,160.51882249839653
13:13:09,angry,2,25.0,91.91176470588235,10.76923076923077,1,3,149.55189915925467,160.51882249839653
13:13:09,angry,2,25.0,91.76470588235294,10.76923076923077,1,3,149.55189915925467,160.51882249839653
13:13:10,angry,2,25.0,91.02941176470588,10.76923076923077,1,3,149.55189915925467,160.51882249839653
13:13:10,angry,2,25.0,93.67647058823529,10.76923076923077,1,3,149.55189915925467,160.51882249839653
13:13:11,happy,5,75.0,91.91176470588235,10.76923076923077,3,3,150.95108665315033,163.24662134468318
13:13:11,happy,5,100.0,94.41176470588235,10.76923076923077,3,3,174.4316321157256,174.4316321157256
13:13:11,happy,5,100.0,94.11764705882354,10.76923076923077,3,3,174.2966892958507,174.2966892958507
13:13:12,happy,5,100.0,92.79411764705883,10.76923076923077,3,3,173.59322183415708,173.59322183415708
13:13:13,happy,5,100.0,91.61764705882354,10.76923076923077,3,3,172.83689393725928,172.83689393725928
13:13:13,happy,5,100.0,93.38235294117646,10.76923076923077,3,3,173.92576919490807,173.92576919490807
13:13:13,happy,5,100.0,93.82352941176471,10.76923076923077,3,3,174.15389850657036,174.15389850657036
13:13:14,happy,5,100.0,92.5,10.76923076923077,3,3,173.41543391859693,173.41543391859693
13:13:14,happy,5,100.0,92.5,10.76923076923077,3,3,173.41543391859693,173.41543391859693
13:13:15,happy,5,75.0,93.67647058823529,10.76923076923077,3,3,150.95108665315033,163.87939843319265
13:13:15,happy,5,75.0,91.91176470588235,10.76923076923077,3,3,150.95108665315033,163.24662134468318
13:13:16,happy,5,75.0,93.23529411764706,10.76923076923077,3,3,150.95108665315033,163.73633353261155
13:13:16,happy,5,75.0,92.5,10.76923076923077,3,3,150.95108665315033,163.47565371188887
13:13:16,happy,5,75.0,90.1470588235294,10.76923076923077,3,3,150.95108665315033,162.45619287080865
13:13:17,happy,5,75.0,91.02941176470588,10.76923076923077,3,3,150.95108665315033,162.87070268189055
13:13:17,happy,5,75.0,90.29411764705883,10.76923076923077,3,3,150.95108665315033,162.52760850797728
13:13:18,happy,5,75.0,93.08823529411765,10.76923076923077,3,3,150.95108665315033,163.68697015253107
13:13:18,happy,5,75.0,90.44117647058823,10.76923076923077,3,3,150.95108665315033,162.59873708990068
13:13:19,happy,5,75.0,91.76470588235294,10.76923076923077,3,3,150.95108665315033,163.18714303933425
13:13:19,happy,5,75.0,89.8529411764706,10.76923076923077,3,3,150.95108665315033,162.30963238498938
13:13:20,happy,5,75.0,92.05882352941177,10.76923076923077,3,3,150.95108665315033,163.30614608352755
13:13:20,happy,5,75.0,94.11764705882354,10.76923076923077,3,3,150.95108665315033,164.0113560728222
13:13:21,happy,5,75.0,93.08823529411765,10.76923076923077,3,3,150.95108665315033,163.68697015253107
13:13:21,happy,5,100.0,88.67647058823529,10.76923076923077,3,3,170.43076495586996,170.43076495586996
13:13:22,happy,5,100.0,91.91176470588235,10.76923076923077,3,3,173.0372190798099,173.0372190798099
13:13:22,happy,5,100.0,93.23529411764706,10.76923076923077,3,3,173.84497667380086,173.84497667380086
13:13:22,happy,5,100.0,91.76470588235294,10.76923076923077,3,3,172.93847605053452,172.93847605053452
13:13:23,happy,5,100.0,91.91176470588235,10.76923076923077,3,3,173.0372190798099,173.0372190798099
13:13:23,happy,5,100.0,92.20588235294117,10.76923076923077,3,3,173.23008270171604,173.23008270171604
13:13:24,happy,5,100.0,88.52941176470588,10.76923076923077,3,3,170.29178528282426,170.29178528282426
13:13:24,happy,5,100.0,94.11764705882354,10.76923076923077,3,3,174.2966892958507,174.2966892958507
13:13:25,happy,5,100.0,96.02941176470588,10.76923076923077,3,3,175.0289227553005,175.0289227553005
13:13:25,happy,5,100.0,90.73529411764706,10.76923076923077,3,3,172.1916580534693,172.1916580534693
13:13:25,happy,5,100.0,94.8529411764706,10.76923076923077,3,3,174.61826675319122,174.61826675319122
13:13:26,happy,5,100.0,91.76470588235294,10.76923076923077,3,3,172.93847605053452,172.93847605053452
13:13:26,happy,5,100.0,91.76470588235294,10.76923076923077,3,3,172.93847605053452,172.93847605053452
13:13:27,happy,5,100.0,92.20588235294117,10.76923076923077,3,3,173.23008270171604,173.23008270171604
13:13:27,happy,5,100.0,92.6470588235294,10.76923076923077,3,3,173.5052738043048,173.5052738043048
13:13:27,happy,5,100.0,93.23529411764706,10.76923076923077,3,3,173.84497667380086,173.84497667380086
13:14:12,angry,2,25.0,93.23529411764706,10.538461538461538,1,3,149.5524639877976,160.6320679553032
13:14:12,angry,2,25.0,93.67647058823529,10.538461538461538,1,3,149.5524639877976,160.6320679553032
13:14:13,angry,2,25.0,92.6470588235294,10.538461538461538,1,3,149.5524639877976,160.6320679553032
